playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476391,2024,T.J. Tynan,COL,C,5on5,9,3725,97,1.76,0.56,0.52,0.61,0.53,0.59,0.52,99,4.13,0.2,0.23,1.07,0.16,2.3,2.04,0.2,0.2,0.19,0,1,3,3,2,8,1,0,0,0,1,0,0,5,3,6,2,4,6,5,0,4,6,0,0,0.2,0,0,0,0,0,7.61,6,5.78,2,0.05,0,0,0.25,0.24,0.24,97,9,6,15,67,12,9,8,68,6,14,23003,4,0,0,3,29.35,2.33,2.19,2.27,2.13,29,12,24,65,1,7,0,31,7,3,0.76,0.78,0.79,1,0,0,62.11,41,39.27,0.37,1.25,1.19,1.52,1.47,1.44,20.4,1.85,1.79,1.95,1.89,17,11,14,42,2,2,0,20,6,2,0.46,0.79,0.6,1,1,0,44.28,28,29.54,0.26,0.6,0.6,1.5,1.58,1.56,16.68,15.58,390,350,0.47,0.33,7,4,6,3
8476391,2024,T.J. Tynan,COL,C,4on5,9,2,0,0.15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0
8476391,2024,T.J. Tynan,COL,C,5on4,9,370,12,0.78,0.86,0.89,0.86,0.91,0.86,0.91,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,11,0,1,2,9,1,0,1877,0,0,0,0,4.14,0.58,0.56,0.58,0.56,4,2,0,6,0,0,0,3,3,0,0.17,0.4,0,0,0,0,6,6,6,0.1,0,0,0.67,0.67,0.66,0.76,0.09,0.09,0.09,0.09,1,0,0,1,0,0,0,0,1,0,0,0.09,0,0,0,0,1,1,1,0.01,0,0,0.1,0.1,0.1,5.16,0.66,51,5,0,0,0,0,0,0
8481605,2024,Jackson LaCombe,ANA,D,other,75,5626,77,40.62,0.45,0.38,0.47,0.38,0.49,0.36,140,12.18,1.46,0.96,2.45,0.45,7.41,4.27,1.33,1.46,1.33,4,1,12,5,6,23,7,2,1,0,3,0,6,5,10,15,0,0,0,3,3,2,10,5,2,0.37,0.57,0.52,1,1,0,23,17,17,2,0.27,0.52,0.28,1.44,1.44,1.35,77,8,30,15,24,3,8,15,51,0,1,4842,0,2,1,16,75.12,18.73,16.46,18.73,16.46,74,28,36,138,12,10,1,48,23,31,1.77,2.84,14.13,3,2,7,138,102,102,1.55,3.6,3.6,16.68,16.68,15.12,77.01,22.73,20.28,22.73,20.28,66,41,49,156,15,7,0,50,16,41,1.97,1.88,18.88,1,1,13,156,107,107,1.62,2.97,2.97,21.37,21.37,19.58,11.96,19.21,99,161,0.73,0,8,0,5,0
8481605,2024,Jackson LaCombe,ANA,D,all,75,100353,1961,43.54,0.48,0.44,0.49,0.45,0.5,0.44,153,136.05,10.27,9.12,35.24,4.35,76.53,51.48,9.72,10.25,9.71,18,11,134,53,81,268,43,14,13,4,36,0,63,61,120,173,15,28,0,69,35,78,153,23,11,3.89,2.73,3.65,7,3,4,266.2,187,186.75,48,2.07,2.83,2.87,9.47,9.48,9.27,1961,239,367,306,1049,212,259,277,1213,0,1,173490,28,22,11,129,899.23,92.27,86.44,91.96,86.16,825,408,435,1668,75,103,12,901,225,107,27.84,27.19,37.24,29,24,22,1657.65,1233,1228.69,13.39,22.47,22.38,83.27,83.07,79.98,891.66,100.29,94.7,100.84,95.21,809,412,495,1716,91,90,9,876,218,127,25.72,26.7,47.87,33,25,33,1731.17,1221,1229.85,13.76,20.66,20.66,93.39,93.86,90.33,131.48,167.91,2706,3331,0,0,0,0,0,0
8481605,2024,Jackson LaCombe,ANA,D,5on5,75,76158,1533,43.54,0.49,0.44,0.49,0.45,0.5,0.44,245,95.05,6.53,5.84,25.87,3.09,50.37,36.3,6.15,6.51,6.13,10,7,91,37,53,181,27,10,11,4,26,0,39,42,81,118,14,26,0,60,23,69,107,14,7,2.6,1.75,2.18,5,2,3,179.2,128,127.75,44,1.2,2.23,2.59,5.14,5.16,5.1,1533,148,240,250,895,178,216,198,941,0,0,146757,26,18,9,96,657.53,53.56,51.64,53.25,51.36,601,302,342,1245,51,73,9,704,148,51,21.05,17.89,14.62,22,18,11,1234.65,903,898.69,8.51,14.11,14.02,48.06,47.85,47.12,655.97,56.74,54.44,57.3,54.96,596,303,382,1281,49,67,6,677,164,58,20.09,20.14,16.51,26,15,8,1296.17,899,907.85,8.69,13.37,13.72,51.71,52.19,51.11,94.66,119.47,2254,2775,5.35,0.76,130,21,99,18
8481605,2024,Jackson LaCombe,ANA,D,4on5,75,9460,215,43.02,0.16,0.11,0.15,0.11,0.16,0.13,193,1.19,0.11,0.06,0.17,0.04,0.48,1.13,0.11,0.11,0.11,1,0,1,1,0,2,1,0,0,0,0,0,0,2,1,2,1,2,0,6,5,3,1,1,0,0.01,0.1,0,0,0,0,2,2,2,2,0.01,0,0,0.13,0.13,0.13,215,3,92,27,93,6,27,41,141,0,0,10099,2,0,0,0,25.63,3.64,2.9,3.64,2.9,27,7,8,42,1,7,0,22,4,8,0.82,0.54,2.29,1,0,0,42,34,34,0.3,2,2,1.94,1.94,1.88,134.89,18.59,17.78,18.59,17.78,123,61,62,246,25,15,3,126,33,25,2.87,3.94,11.78,6,8,11,246,184,184,3.16,4.17,3.82,17.94,17.94,17.3,2.64,21.27,38,296,0.42,0.01,5,1,4,1
8481605,2024,Jackson LaCombe,ANA,D,5on4,75,9109,136,36.64,0.9,0.86,0.9,0.86,0.89,0.83,93,26.02,2.05,2.15,6.47,0.72,17.59,9.02,2.01,2.05,2.01,3,3,28,10,22,60,8,2,1,0,7,0,17,11,26,36,0,0,0,0,4,4,34,2,2,0.89,0.22,0.95,1,0,1,60,38,38,0,0.56,0.08,0,2.61,2.61,2.55,136,80,5,14,37,25,8,23,80,0,0,9165,0,2,1,17,135.37,15.78,14.9,15.78,14.9,118,69,49,236,10,12,2,122,49,16,3.98,5.84,5.95,2,4,4,236,187,187,2.95,2.52,2.52,16.21,16.21,15.46,18.19,1.72,1.7,1.72,1.7,19,4,2,25,2,0,0,17,3,3,0.56,0.46,0.7,0,1,1,25,23,23,0.19,0,0,1.91,1.91,1.89,16.84,2.74,241,40,0.14,0,3,0,3,0
8481601,2024,Simon Holmstrom,NYI,R,other,75,2844,49,32.63,0.39,0.41,0.41,0.43,0.43,0.44,233,12.82,4.65,0.95,1.66,0.35,5.83,3.56,3.75,4.65,3.75,0,1,11,6,0,17,5,4,0,0,2,0,5,6,7,13,1,2,0,0,1,0,5,6,6,0.15,0.79,3.71,0,0,4,17,17,17,0,0.25,0,0.49,4.42,4.42,3.65,49,10,13,4,22,5,6,11,27,0,0,4984,2,0,0,4,40.33,8.57,7.52,8.57,7.52,34,20,14,68,5,6,0,29,12,13,1.05,1.47,6.06,0,1,4,68,54,54,0.94,0.88,0.88,8.64,8.64,7.73,49.76,13.64,10.63,13.64,10.63,44,29,25,98,13,5,1,32,20,21,1.32,2.21,10.1,3,4,6,98,73,73,1.05,2.39,2.39,12.31,12.31,10.55,12.59,17.81,109,143,0.03,0,3,0,2,0
8481601,2024,Simon Holmstrom,NYI,R,all,75,75892,1622,42.42,0.45,0.5,0.48,0.5,0.5,0.51,399,120.02,14.72,8.34,25.87,3.97,64.31,47.78,13.54,14.74,13.56,17,8,96,69,43,208,45,20,16,0,15,0,40,74,76,145,4,8,1,27,13,48,112,36,17,3.85,4.39,6.47,8,8,4,208.84,165,165.85,14,1.87,2.49,2.56,14.02,14.04,13.12,1622,230,226,238,928,203,172,215,1032,1,4,197400,8,26,13,55,682.55,60.38,57.32,60.69,57.62,598,343,328,1269,65,81,9,724,153,64,20.42,18.85,21.11,26,24,15,1269.34,941,941.66,10.72,14.22,13.85,57.25,57.28,55.41,695.06,73.04,67.53,73.4,67.86,609,350,396,1355,67,80,3,697,173,89,20.16,20.83,32.04,25,24,18,1364.8,959,966.81,10.99,17.03,17.03,67.01,67.27,64.38,165.58,166.54,3305,3276,0,0,0,0,0,0
8481601,2024,Simon Holmstrom,NYI,R,5on5,75,58990,1278,42.42,0.49,0.51,0.49,0.5,0.51,0.5,461,84.23,8.25,5.77,19.61,2.92,47.46,34,8.04,8.27,8.06,12,5,65,53,35,153,30,13,14,0,10,0,30,51,52,105,3,6,1,25,10,41,84,26,8,3.13,3.12,2,7,6,0,153.84,118,118.85,13,1.21,2.33,1.81,7.64,7.66,7.57,1278,153,150,203,772,167,127,156,828,1,2,168519,6,20,10,47,507.09,41.02,39.41,41.34,39.71,435,269,261,965,48,60,8,553,111,40,15.98,13.75,11.3,24,16,8,965.34,704,704.66,6.76,11.88,11.51,36.27,36.3,35.61,496.58,42.34,40.5,42.7,40.83,423,262,328,1013,33,58,1,521,119,45,15.28,14.32,12.73,17,15,1,1022.8,685,692.81,6.84,11.77,11.85,37.32,37.6,36.79,121.78,118.3,2734,2737,1.55,1.6,47,29,39,25
8481601,2024,Simon Holmstrom,NYI,R,4on5,75,6177,159,36.82,0.11,0.15,0.12,0.15,0.14,0.17,192,8.73,0.82,0.37,1.26,0.26,2.53,5.76,0.82,0.82,0.82,3,0,7,4,1,12,4,1,1,0,1,0,1,7,6,10,0,0,0,2,2,2,9,0,2,0.3,0,0.52,1,0,0,12,11,11,1,0.09,0.13,0,0.91,0.91,0.91,159,0,63,20,76,7,30,28,94,0,0,9026,0,2,1,1,21.37,1.8,1.76,1.8,1.76,20,8,1,29,4,1,1,20,6,2,0.54,0.74,0.52,1,3,0,29,28,28,0.22,0.13,0.13,1.89,1.89,1.89,122.91,14.47,13.87,14.47,13.87,112,55,38,205,15,15,0,120,28,19,2.85,3.51,8.11,2,4,9,205,167,167,2.79,2.2,2.12,15.14,15.14,14.82,3.26,18.01,48,274,0,0,0,0,0,0
8481601,2024,Simon Holmstrom,NYI,R,5on4,75,7881,136,35,0.86,0.89,0.88,0.87,0.86,0.84,340,13.54,0.92,1.2,3.25,0.42,8.16,4.04,0.85,0.92,0.85,2,2,13,5,7,25,6,2,1,0,2,0,4,9,11,16,0,0,0,0,0,5,13,4,1,0.19,0.49,0.24,0,2,0,25,18,18,0,0.31,0.03,0.27,0.97,0.97,0.9,136,67,0,11,58,24,9,20,83,0,2,11856,0,4,2,3,111.53,8.84,8.49,8.84,8.49,108,44,52,204,8,14,0,119,24,9,2.71,2.89,3.23,1,4,3,204,152,152,2.78,1.33,1.33,10.28,10.28,10.01,18.14,1.44,1.41,1.44,1.41,23,1,3,27,2,1,0,18,4,2,0.42,0.45,0.57,2,0,0,27,24,24,0.19,0.36,0.36,1.27,1.27,1.27,18.56,2.35,295,45,0.06,0,1,0,1,0
8482691,2024,Aatu Raty,VAN,C,other,33,184,8,2.13,0.69,0.7,0.67,0.49,0.67,0.54,44,0.61,0.1,0.04,0.11,0.03,0.38,0.34,0.1,0.1,0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,1,0,0,0.1,0,0,0,0,1,1,1,0,0.01,0,0,0.11,0.11,0.11,8,1,2,0,5,1,2,1,4,3,2,1474,0,0,0,0,2.65,0.28,0.28,0.28,0.28,3,1,0,4,0,0,0,2,2,0,0.07,0.21,0,0,0,0,4,4,4,0.07,0,0,0.35,0.35,0.35,1.59,0.13,0.08,0.13,0.08,0,2,0,2,0,0,0,2,0,0,0.13,0,0,0,0,0,2,2,2,0.04,0,0,0.17,0.17,0.11,4.33,1.85,33,34,0,0,0,0,0,0
8482691,2024,Aatu Raty,VAN,C,all,33,21101,544,11.34,0.47,0.5,0.52,0.49,0.49,0.48,342,33.43,3.7,2.43,8.02,1.21,18.18,13.45,3.47,3.71,3.47,2,2,34,13,13,60,11,7,6,1,6,0,13,15,27,40,7,14,191,80,2,8,31,11,5,0.97,1.4,1.33,3,2,2,60.74,47,47.12,3,0.52,1.47,0.99,3.22,3.23,3.13,544,77,72,89,306,64,61,75,344,191,142,100220,14,10,5,7,153.74,12.61,12.13,12.68,12.18,137,78,109,324,16,14,4,163,38,14,4.23,4.53,3.85,7,4,5,325.7,215,215.02,2.11,2.73,2.73,11.99,11.97,11.67,166.95,14.27,13.68,14.45,13.86,135,92,74,301,16,18,2,173,37,17,3.98,4.9,5.38,8,5,3,302.65,227,228.06,2.15,4.47,4.47,11.94,12.09,11.87,84.22,85.71,1548,1616,0,0,0,0,0,0
8482691,2024,Aatu Raty,VAN,C,5on5,33,20413,509,11.34,0.45,0.47,0.51,0.49,0.48,0.47,312,31.36,3.56,2.28,7.56,1.14,16.81,12.64,3.33,3.57,3.34,1,2,31,13,12,56,10,7,5,1,6,0,13,13,24,37,6,12,172,79,2,8,29,10,5,0.93,1.3,1.33,3,2,2,56.74,44,44.12,3,0.48,1.28,0.99,3.05,3.06,2.96,509,70,57,87,295,61,57,70,321,172,131,76954,12,10,5,6,144.12,11.42,11.02,11.49,11.08,129,73,105,307,15,12,4,155,35,12,4.06,4.13,3.22,7,4,4,308.7,202,202.02,1.87,2.53,2.53,10.76,10.74,10.53,162.98,13.8,13.27,13.99,13.45,133,89,72,294,16,18,2,170,35,17,3.82,4.6,5.38,8,5,3,295.65,222,223.06,2.07,4.47,4.47,11.39,11.53,11.38,43.38,48.34,1124,1188,0.68,0.26,20,7,13,7
8482691,2024,Aatu Raty,VAN,C,4on5,33,141,13,2.72,0,0.06,0.2,0.11,0,0.11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,1,1,0,0,12,7,1,3395,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.53,0.18,0.18,0.18,0.18,1,1,2,4,0,0,0,1,1,0,0.04,0.14,0,0,0,0,4,2,2,0.03,0,0,0.21,0.21,0.21,0.54,8.81,14,111,0,0,0,0,0,0
8482691,2024,Aatu Raty,VAN,C,5on4,33,363,14,5.34,0.85,0.93,0.92,0.91,0.9,0.9,69,1.45,0.04,0.1,0.35,0.05,0.99,0.47,0.04,0.04,0.04,1,0,2,0,1,3,1,0,1,0,0,0,0,1,2,2,1,2,6,1,0,0,2,0,0,0.04,0,0,0,0,0,3,2,2,0,0.02,0.19,0,0.06,0.06,0.06,14,6,1,2,5,1,2,4,7,6,1,2924,2,0,0,0,6.97,0.91,0.82,0.91,0.82,5,4,3,12,1,2,0,6,1,2,0.09,0.19,0.63,0,0,1,12,9,9,0.17,0.21,0.21,0.87,0.87,0.79,0.85,0.15,0.15,0.15,0.15,1,0,0,1,0,0,0,0,1,0,0,0.15,0,0,0,0,1,1,1,0.02,0,0,0.17,0.17,0.17,6.6,0.53,86,9,0,0,0,0,0,0
8482169,2024,Helge Grans,PHI,D,other,6,140,5,0.7,0.46,0.4,0.43,0.36,0.33,0.32,8,0.68,0.04,0.04,0.17,0.02,0.39,0.34,0.04,0.04,0.04,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0,0.01,0,0,0.04,0.04,0.04,5,0,2,0,3,2,2,0,1,0,0,686,2,0,0,0,1.61,0.22,0.22,0.22,0.22,2,0,1,3,0,0,0,1,1,0,0.04,0.19,0,0,0,0,3,2,2,0.03,0,0,0.25,0.25,0.25,3.09,0.26,0.26,0.26,0.26,1,3,0,4,0,0,0,3,1,0,0.15,0.11,0,0,0,0,4,4,4,0.05,0,0,0.3,0.3,0.3,0.97,1.47,12,21,0,0,0,0,0,0
8482169,2024,Helge Grans,PHI,D,all,6,5205,128,0.03,0.52,0.53,0.43,0.47,0.46,0.5,33,5.84,0.33,0.33,1.93,0.19,3.09,2.15,0.33,0.3,0.3,0,1,5,3,5,13,1,0,0,0,1,0,2,5,5,8,1,2,0,4,2,8,7,1,0,0.13,0.19,0,0,0,0,12.88,8,7.81,6,0.07,0,0,0.4,0.37,0.37,128,7,11,19,91,7,20,13,88,0,0,16912,2,0,0,5,37.87,3.64,3.55,3.5,3.41,37,12,25,74,3,2,0,31,16,2,0.89,2.3,0.46,1,2,0,72.16,49,47.63,0.55,0.46,0.46,3.73,3.59,3.54,40.97,3.35,3.28,3.47,3.39,37,20,42,99,3,2,0,42,12,3,1.29,1.38,0.69,2,1,0,102.26,57,58.7,0.57,0.31,0.31,3.62,3.75,3.69,16.22,14.3,263,294,0,0,0,0,0,0
8482169,2024,Helge Grans,PHI,D,5on5,6,4964,122,0.03,0.56,0.49,0.44,0.45,0.48,0.49,33,5.16,0.29,0.29,1.75,0.17,2.69,1.81,0.29,0.27,0.27,0,1,4,3,5,12,1,0,0,0,0,0,2,5,4,7,0,0,0,3,2,8,6,1,0,0.1,0.19,0,0,0,0,11.88,7,6.81,6,0.06,0,0,0.35,0.33,0.33,122,7,9,19,87,5,18,13,86,0,0,14336,0,0,0,5,36.26,3.42,3.33,3.28,3.19,35,12,24,71,3,2,0,30,15,2,0.85,2.11,0.46,1,2,0,69.16,47,45.63,0.52,0.46,0.46,3.48,3.34,3.29,35.4,2.71,2.64,2.83,2.75,35,15,41,91,3,2,0,38,10,2,1.13,1.11,0.47,2,1,0,94.26,50,51.7,0.48,0.31,0.31,2.88,3.01,2.95,10.56,10.83,212,256,0.63,0.02,13,1,12,1
8482169,2024,Helge Grans,PHI,D,4on5,6,101,1,0.83,0,0.48,0,0.5,0,0.43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0.38,0.38,0.38,0.38,1,2,1,4,0,0,0,1,1,1,0.01,0.16,0.21,0,0,0,4,3,3,0.05,0,0,0.43,0.43,0.43,0.41,0.44,4,4,0.27,0,1,0,1,0
8482169,2024,Helge Grans,PHI,D,5on4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475798,2024,Mikael Granlund,DAL,C,other,83,6023,62,39.86,0.47,0.42,0.61,0.32,0.61,0.32,180,17.29,2.87,1.27,3.1,0.61,11.82,5.33,2.83,2.87,2.83,8,1,22,3,22,47,15,6,2,0,3,0,10,4,16,19,0,0,18,5,2,3,18,3,4,0.75,0.35,1.77,2,1,3,47,25,25,1,0.39,0.52,0,3.26,3.26,3.2,62,15,14,7,26,6,6,16,34,18,16,3470,0,0,0,11,93.45,19.89,18.28,19.89,18.28,87,43,61,191,20,7,2,71,29,30,2.49,3.33,14.07,3,4,13,191,130,130,2.21,2.59,2.59,19.5,19.5,18.09,58.57,22.16,20.96,22.16,20.96,49,34,41,124,18,3,0,36,13,34,1.5,1.74,18.92,1,3,14,124,83,83,1.1,1.26,1.26,22.01,22.01,20.91,10.25,14.12,59,124,0.11,0,2,0,2,0
8475798,2024,Mikael Granlund,DAL,C,all,83,96860,1813,47.21,0.46,0.42,0.49,0.44,0.48,0.43,213,175.54,18.6,12.42,39.32,6.02,99.78,66.84,18.07,18.55,18.02,31,13,169,74,83,326,66,22,20,2,28,0,78,95,147,221,14,28,359,57,19,79,182,38,23,6.03,4.28,8.29,7,6,9,324.39,243,242.38,26,2.97,4.63,2.67,18.91,18.82,18.45,1813,280,256,289,988,183,272,305,1053,359,365,204899,28,32,16,60,881.27,94.47,87.26,94.37,87.15,827,393,458,1678,95,94,10,878,227,115,25.65,26.07,42.75,34,28,33,1665.76,1220,1215.95,14.83,21.47,21.47,87.83,87.67,83.68,955.01,110.53,104.97,110.88,105.32,884,428,460,1772,91,112,12,926,241,145,26.96,29.61,53.95,24,28,39,1791.12,1312,1319.94,14.59,24,24,101.12,101.47,98.3,139.92,191.76,2982,3774,0,0,0,0,0,0
8475798,2024,Mikael Granlund,DAL,C,5on5,83,69971,1399,47.21,0.42,0.43,0.44,0.45,0.44,0.44,347,113.48,10.4,7.59,26.89,4.07,62.32,46.73,10.07,10.35,10.01,18,7,105,53,35,193,36,11,15,2,19,0,42,71,94,147,13,26,283,49,16,63,115,33,10,4.07,3.67,2.67,5,5,1,191.39,158,157.38,22,1.58,3.48,2.28,9.71,9.62,9.41,1399,170,158,251,820,143,221,217,818,283,288,175516,26,26,13,44,562.77,48.11,46.09,48.01,45.97,536,244,285,1065,53,68,7,583,144,53,16.91,16.48,14.72,28,16,9,1052.76,780,775.95,7.46,13.59,13.59,41.98,41.82,40.94,718.82,65.58,62.13,65.93,62.47,655,332,371,1358,49,88,9,724,183,80,20.58,22.57,22.43,18,20,11,1377.12,987,994.94,9.84,18.35,18.58,56.84,57.19,55.89,107.68,139.92,2609,3130,1.92,1.33,32,36,24,25
8475798,2024,Mikael Granlund,DAL,C,4on5,83,7306,188,44.13,0.06,0.1,0.08,0.13,0.08,0.15,255,4.66,0.63,0.23,0.6,0.12,1.24,3.18,0.63,0.63,0.63,0,0,5,1,0,6,1,1,0,0,1,0,1,3,4,5,1,2,33,0,1,0,4,1,1,0.17,0.16,0.3,0,0,1,6,6,6,0,0.05,0,0,0.69,0.69,0.69,188,5,81,14,88,6,33,35,114,33,15,14739,2,2,1,1,10.74,1.15,1.14,1.15,1.14,12,4,3,19,1,0,0,12,2,2,0.34,0.26,0.55,0,0,1,19,16,16,0.15,0,0,1.3,1.3,1.29,131.56,17.9,17.06,17.9,17.06,133,47,42,222,20,17,3,124,34,22,3.6,4.15,10.15,3,3,14,222,180,180,3.04,3.78,3.78,17.15,17.15,16.43,3.29,29.44,65,429,0,0,0,0,0,0
